id	query_spectrum_nr	ms2query_model_prediction	precursor_mz_difference	precursor_mz_query_spectrum	precursor_mz_analog	inchikey	analog_compound_name	smiles	cf_kingdom	cf_superclass	cf_class	cf_subclass	cf_direct_parent	npc_class_results	npc_superclass_results	npc_pathway_results
10711607233168750215	454	0.8558	0.001	181.072	181.073	QUNWUDVFRNGTCO	1,7-dimethyl-3H-purine-2,6-dione	CN1C=NC2=C1C(=O)N(C(=O)N2)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	455	0.7899	0.001	181.072	181.073	QUNWUDVFRNGTCO	1,7-Dimethylxanthine	CN1C=NC2=C1C(=O)N(C(=O)N2)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	456	0.8556	0.002	181.072	181.07	ZFXYFBGIUFBOJW	Theophylline	O=C1C=2NC=NC2N(C(=O)N1C)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	457	0.8187	0.0	181.072	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	458	0.8459	0.002	181.072	181.07	ZFXYFBGIUFBOJW	Theophylline	O=C1C=2NC=NC2N(C(=O)N1C)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	459	0.8187	0.001	181.072	181.073	ZFXYFBGIUFBOJW	Aminophylline	[H]C([H])([H])N(C(=O)1)C(=O)c(n([H])2)c(nc([H])2)N(C([H])([H])[H])1	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	460	0.8498	0.0	181.072	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
10711607233168750215	461	0.8556	0.002	181.072	181.07	ZFXYFBGIUFBOJW	Theophylline	O=C1C=2NC=NC2N(C(=O)N1C)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
2004876535628786429	468	0.409	42.9511	414.3009	457.252	KGQMQNPFMOBJCY	MGH3_methylglyoxal-derived hydroimidazolone 3	CC1N=C(NCCC[C@H](N)C(=O)O)NC1=O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Arginine and derivatives	Aminoacids	Small peptides	Amino acids and Peptides
2004876535628786429	471	0.409	25.0191	414.3009	439.32	GMBQZIIUCVWOCD	Sarsasapogenin	OC1CCC2(C)C(CCC3C2CCC4(C)C3CC5OC6(OCC(C)CC6)C(C)C54)C1	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Spirostane steroids	Steroids	Terpenoids
2004876535628786429	483	0.5491	18.0391	414.3009	432.34	IUKLSMSEHKDIIP	Peimine	OC1CCC2(C)C(C1)C(O)CC3C4CCC5C(CN6CC(C)CCC6C5(O)C)C4CC32	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal alkaloids	Cerveratrum-type alkaloids	Steroidal alkaloids	Pseudoalkaloids	Alkaloids; Terpenoids
2004876535628786429	491	0.3459	106.0509	414.3009	308.25	UHPXXKLAACDXGS	Pentadecanoyl Ethanolamide	O=C(CCCCCCCCCCCCCC)NCCO	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Amines	N-acylethanolamines	N-acyl ethanolamines (endocannabinoids)	Fatty amides	Fatty acids
2004876535628786429	492	0.2939	11.8211	414.3009	426.122	FPELEBCSGBUHKE	N-(3-chlorophenyl)-2-[4-(morpholin-4-ylcarbonyl)-2-oxohydroquinolyl]acetamide	O=C(c1cc(=O)n(CC(O)=Nc2cccc(Cl)c2)c2ccccc12)N1CCOCC1	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Quinoline carboxamides	Quinoline carboxamides		Tryptophan alkaloids	Alkaloids
2004876535628786429	493	0.4887	108.4791	414.3009	522.78	YDZQHLJJLNSQOE	Moroidin-[QLLVWRGGH]	O=C1CCC(C(NC(C(NC(CC(C)C)C(NC(C(C)C)C(NC(C(NC(C(NCC(NC2)=O)=O)CCCNC(N)=N)=O)CC3=C(N4C=NC(CC(C(O)=O)NC2=O)=C4)NC5=C3C=CC6=C5)=O)=O)=O)C6C(C)C)=O)N1	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Oligopeptides	Cyclic peptides	Oligopeptides	Amino acids and Peptides
2004876535628786429	496	0.4887	75.8831	414.3009	490.184	KQACJIAQZHAEKS	methyl 5-(methoxycarbonyl)-1-(phenylethyl)-4-(3,4,5-trimethoxyphenyl)-1,4-dihy dropyridine-3-carboxylate	COC(=O)C1=CN(C(C)c2ccccc2)C=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1	Organic compounds	Organoheterocyclic compounds	Pyridines and derivatives	Hydropyridines	Dihydropyridinecarboxylic acids and derivatives	Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
2004876535628786429	497	0.4851	34.9431	414.3009	449.244	KWIWWLJHTRGPRZ	N-(2-(benzylamino)-1-(4-methoxyphenyl)-2-oxoethyl)-N-(furan-2-ylmethyl)-4-methylpentanamide	COc3ccc(C(C(=O)NCc1ccccc1)N(Cc2ccco2)C(=O)CCC(C)C)cc3	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives			
2004876535628786429	498	0.5491	19.9431	414.3009	434.244	VVXOOWXYJLWPTC	N-(6-ethyl-2-methylphenyl)-2-{4-[(7-methyl-2-oxochromen-4-yl)methyl]piperaziny l}acetamide	CCc1cccc(C)c1N=C(O)CN1CCN(Cc2cc(=O)oc3cc(C)ccc23)CC1	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acid amides	Simple coumarins	Coumarins	Shikimates and Phenylpropanoids
2004876535628786429	499	0.6071	209.3211	414.3009	623.622	SXPRAKSDHOEHIG	Cer(d18:0/22:0)	CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Ceramides	Ceramides	Ceramides	Sphingolipids	Fatty acids
2004876535628786429	500	0.2939	22.9351	414.3009	437.236	YZUUTMGDONTGTN	Nonaethylene glycol|2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol	OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Ethers	Polyethylene glycols	Monoacylglycerols	Glycerolipids	Fatty acids
2004876535628786429	515	0.409	139.8091	414.3009	554.11	USLUCCCHZMUGNA	(3a'S,6a'R)-5'-(benzo[d][1,3]dioxol-5-ylmethyl)-7-chloro-3'-(4-hydroxybenzyl)-3',3a'-dihydro-2'H-spiro[indoline-3,1'-pyrrolo[3,4-c]pyrrole]-2,4',6'(5'H,6a'H)-trione	O=C1NC=2C(Cl)=CC=CC2C31NC(CC4=CC=C(O)C=C4)C5C(=O)N(C(=O)C53)CC6=CC=C7OCOC7=C6	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acid amides		Peptide alkaloids	Alkaloids; Amino acids and Peptides
2004876535628786429	516	0.409	315.2661	414.3009	729.567	XVYPOHCSLJZFED	PE(P-18:0/18:1)	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	1-(1Z-alkenyl),2-acylglycerophosphoethanolamines	Glycerophosphoethanolamines	Glycerophospholipids	Fatty acids
2004876535628786429	517	0.409	253.3471	414.3009	667.648	DGORBCXEWSENPF	Cer(d18:0/24:0(2OH))	CCCCCCCCCCCCCCCCCCCCCCC(C(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O)O	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Ceramides	Ceramides	Ceramides	Sphingolipids	Fatty acids
15068017531177497683	522	0.3459	38.9623	349.0757	388.038	AHTPATJNIAFOLR	3-[(4-methoxy-6-methyl-s-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylic acid methyl ester	COC(=O)C1=C(C=CS1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1	Organic compounds	Organoheterocyclic compounds	Thiophenes	Thiophene carboxylic acids and derivatives	Thiophene carboxylic acids and derivatives			Alkaloids
15068017531177497683	523	0.409	158.9023	349.0757	507.978	VWGAYSCWLXQJBQ	Iodosulfuron-methyl	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Sulfonylureas	S-triazinyl-2-sulfonylureas			Alkaloids
15068017531177497683	524	0.5286	64.0293	349.0757	413.105	LPTITAGPBXDDGR	BETA-GLUCOSE PENTAACETIC ACID	CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](OC(=O)C)O1)OC(=O)C)OC(=O)C)OC(=O)C	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Pentacarboxylic acids and derivatives	Pentacarboxylic acids and derivatives	Disaccharides	Saccharides	Carbohydrates
15068017531177497683	527	0.6146	488.6543	349.0757	837.73	CRFNGMNYKDXRTN	butanoyl-CoA	CCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Acyl CoAs	Fatty acyl CoAs	Fatty esters	Fatty acids
15068017531177497683	528	0.409	302.1213	349.0757	651.197	FRNDILDQFSAXAR	_130141	OC1=CC=C(/C=C/C=C/C(NC2=CC=C(O)C=C2C(O)=O)=O)C=C1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	Acylaminobenzoic acid and derivatives	Anthranillic acid derivatives	Anthranilic acid alkaloids	Alkaloids
15068017531177497683	529	0.7029	362.1733	349.0757	711.249	ZRTBPOAMWLLGTO	(1aS,1bS,2S,5aR,6S,6aS)-6-({2-O-Acetyl-6-deoxy-3-O-[(2E)-3-(4-methoxyphenyl)-2-propenoyl]-alpha-L-mannopyranosyl}oxy)-1a-(hydroxymethyl)-1a,1b,2,5a,6,6a-hexahydrooxireno[4,5]cyclopenta[1,2-c]pyran-2-yl beta-L-glucopyranoside	COC1=CC=C(\C=C\C(=O)O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O[C@H]3[C@@H]4\C=C/O[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4[C@@]6(CO)O[C@@H]36)[C@@H]2OC(C)=O)C=C1	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Cinnamic acid esters	Cinnamic acid esters	Iridoids monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	530	0.409	158.9023	349.0757	507.978	VWGAYSCWLXQJBQ	Methyl 4-iodo-2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate	Cc2nc(NC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Sulfonylureas	S-triazinyl-2-sulfonylureas			Alkaloids
15068017531177497683	536	0.5486	74.8887	349.0757	274.187	IBIDRSSEHFLGSD	Val-Arg	CC(C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	537	0.409	534.3123	349.0757	883.388	KPLBOWKEQXYXSD	[8-[2-(3-methylbutanoyloxy)propan-2-yl]-2-oxo-8,9-dihydrofuro[2,3-h]chromen-9-yl] 3-methylbutanoate [IIN-based on: CCMSLIB00000848207]	CC(C)CC(=O)OC1C(OC2=C1C3=C(C=C2)C=CC(=O)O3)C(C)(C)OC(=O)CC(C)C	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	Furanocoumarins	Angular furanocoumarins	Furocoumarins	Coumarins	Shikimates and Phenylpropanoids
15068017531177497683	538	0.409	158.9023	349.0757	507.978	VWGAYSCWLXQJBQ	Methyl 4-iodo-2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate	Cc2nc(NC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Sulfonylureas	S-triazinyl-2-sulfonylureas			Alkaloids
15068017531177497683	539	0.409	223.9613	349.0757	573.037	HZMMMVGQXDUITB	PRZ_M573	[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSC(=O)NCCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N([H])CC(O)=O)C(O)=O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Oligopeptides	Tripeptides	Small peptides	Amino acids and Peptides
15068017531177497683	540	0.409	112.2583	349.0757	461.334	MDSUKZSLOATHMH	Leu-Val	CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	542	0.409	132.0943	349.0757	481.17	QQUHMASGPODSIW	albiflorin	C[C@]12C[C@@H](O)[C@@H]3C[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]3(COC(=O)c1ccccc1)C(=O)O2	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Terpene glycosides	Pinane monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	543	0.6337	417.5043	349.0757	766.58	RGJOEKWQDUBAIZ	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Coenzyme A and derivatives	Fatty acyl CoAs	Fatty esters	Fatty acids
15068017531177497683	544	0.6455	85.9337	349.0757	263.142	TUYOFUHICRWDGA	Ile-Met	CC[C@H](C)[C@@H](C(=O)N[C@@H](CCSC)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	545	0.5929	234.1263	349.0757	583.202	DKRXODJAISNRGA	methyl (4S,5Z,6S)-5-(2-acetyloxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C\COC(C)=O)[C@@H]1CC(=O)OCCc1ccc(O)cc1	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Terpene glycosides	Secoiridoid monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	546	0.409	291.2453	349.0757	640.321	TVWKJMQVETZQNH	S4:16(P3:14/F1:2)	CCCCC(=O)OC1C(CO)OC(OC2(CO)OC(CO)C(OC(C)=O)C2O)C(OC(=O)CCC)C1OC(=O)CCCC	Organic compounds	Lipids and lipid-like molecules	Saccharolipids		Saccharolipids			Terpenoids
15068017531177497683	547	0.3459	22.0677	349.0757	327.008	KVMPUXDNESXNOH	tris(1-chloropropan-2-yl) phosphate	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Organic compounds	Organic acids and derivatives	Organic phosphoric acids and derivatives	Phosphate esters	Trialkyl phosphates			Fatty acids
15068017531177497683	548	0.409	102.1793	349.0757	451.255	VAHMWGICKYTGSY		Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4.Cl	Organic compounds	Benzenoids	Benzene and substituted derivatives	Diphenylmethanes	Diphenylmethanes	Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
15068017531177497683	549	0.4118	136.0243	349.0757	485.1	DLVLXOYLQKCAME	Swertiajaponin	O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(O)C4	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Flavonoid C-glycosides	Flavones	Flavonoids	Shikimates and Phenylpropanoids
15068017531177497683	550	0.409	140.0643	349.0757	489.14	JZWZFNOVWZEQMF	6-o-(4-hydroxybenzoyl)-6-epiaucubin	O=C(OC1C=C(CO)C2C(OC=CC12)OC3OC(CO)C(O)C(O)C3O)C4=CC=C(O)C=C4	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Iridoid O-glycosides	Iridoids monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	551	0.4904	155.9003	349.0757	504.976	DNDNWOWHUWNBCK	glucobrassicin	C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)S[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Alkylglucosinolates	Glucosinolates	Amino acid glycosides	Amino acids and Peptides
15068017531177497683	552	0.409	252.2853	349.0757	601.361	CYHFCBVFHBCQHF	Trp-CDCA	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC2=C1C=CC=C2)=O)[C@H]3CC[C@@]4([H])[C@]5([H])[C@H](O)C[C@]6([H])C[C@H](O)CC[C@]6(C)[C@H]5CC[C@@]43C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
15068017531177497683	553	0.4887	118.0713	349.0757	467.147	HQKAYCHMYMSSEQ	[8-[2-(3-methylbutanoyloxy)propan-2-yl]-2-oxo-8,9-dihydrofuro[2,3-h]chromen-9-yl] (Z)-2-methylbut-2-enoate	C/C=C(/C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC1C(C)(C)OC(=O)CC(C)C	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	Furanocoumarins	Angular furanocoumarins	Furocoumarins; Simple coumarins	Coumarins	Shikimates and Phenylpropanoids
15068017531177497683	554	0.3171	38.9623	349.0757	388.038	AHTPATJNIAFOLR	3-[(4-methoxy-6-methyl-s-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylic acid methyl ester	COC(=O)C1=C(C=CS1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1	Organic compounds	Organoheterocyclic compounds	Thiophenes	Thiophene carboxylic acids and derivatives	Thiophene carboxylic acids and derivatives			Alkaloids
15068017531177497683	555	0.3459	38.9243	349.0757	388.0	AHTPATJNIAFOLR	Thifensulfuron-methyl	COc(n2)nc(nc(C)2)NC(=O)NS(=O)(=O)c(c1)c(sc1)C(=O)OC	Organic compounds	Organoheterocyclic compounds	Thiophenes	Thiophene carboxylic acids and derivatives	Thiophene carboxylic acids and derivatives			Alkaloids
15068017531177497683	559	0.409	144.1323	349.0757	493.208	DZTHIGRZJZPRDV	N_Acetyl_L_tryptophan	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	560	0.5779	112.2583	349.0757	461.334	MDSUKZSLOATHMH	Leu-Val	CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	561	0.409	126.0243	349.0757	475.1	ZGRZULFRVWCUPF	Nuezhenidic acid	O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1(O)CC(=O)O)C(=O)OC	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Terpene glycosides	Iridoids monoterpenoids; Secoiridoid monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	562	0.409	158.9023	349.0757	507.978	VWGAYSCWLXQJBQ	Methyl 4-iodo-2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate	Cc2nc(NC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Sulfonylureas	S-triazinyl-2-sulfonylureas			Alkaloids
15068017531177497683	563	0.3459	22.0677	349.0757	327.008	KVMPUXDNESXNOH	tris(1-chloropropan-2-yl) phosphate	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Organic compounds	Organic acids and derivatives	Organic phosphoric acids and derivatives	Phosphate esters	Trialkyl phosphates			Fatty acids
15068017531177497683	564	0.4868	175.2443	349.0757	524.32	XKMLYUALXHKNFT	5'-GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Purine ribonucleoside triphosphates	Purine nucleos(t)ides	Nucleosides	Carbohydrates
15068017531177497683	566	0.5726	339.1843	349.0757	688.26	SPPYHEUQJYKKII	Methyl (3Z)-2-(beta-D-glucopyranosyloxy)-4-{2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl}-3-(2-{[(2E)-3-phenyl-2-propenoyl]oxy}ethylidene)-3,4-dihydro-2H-pyran-5-carboxylate	COC(=O)C/1=C/OC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=C/COC(=O)/C=C/C3=CC=CC=C3)\C1CC(=O)OCCC4=CC=C(O)C=C4	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Terpene glycosides	Secoiridoid monoterpenoids	Monoterpenoids	Terpenoids
15068017531177497683	567	0.5281	3.0903	349.0757	352.166	IMMPMHKLUUZKAZ	Trp-Phe	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	568	0.5495	74.8887	349.0757	274.187	IBIDRSSEHFLGSD	Val-Arg	CC(C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
15068017531177497683	569	0.6097	236.0823	349.0757	585.158	ZUUPZDSDPDQRJK	6-[4,5-dihydroxy-6-methyl-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one	CC1OC(c2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(O)C1O	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Flavonoid C-glycosides	Flavones	Flavonoids	Shikimates and Phenylpropanoids
12984543218258452595	570	0.409	277.0744	188.1756	465.25	DRLFMBDRBRZALE	Melatonin	COc1ccc2[nH]cc(CCN=C(C)O)c2c1	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	3-alkylindoles	Simple indole alkaloids	Tryptophan alkaloids	Alkaloids
12984543218258452595	571	0.409	361.0954	188.1756	549.271	KQGQONPKSKUHHT	N_Acetyl_L_tryptophan_ethyl_ester	CCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids and derivatives	Dipeptides	Small peptides	Amino acids and Peptides
12984543218258452595	572	0.409	407.1984	188.1756	595.374	BWJAVNUITZYXPB	Trp-bMCA	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC2=C1C=CC=C2)=O)[C@H]3CC[C@@]4([H])[C@]5([H])[C@@H](O)[C@@H](O)[C@]6([H])C[C@H](O)CC[C@]6(C)[C@H]5CC[C@@]43C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Trihydroxy bile acids, alcohols and derivatives	Cholestane steroids	Steroids	Terpenoids
12984543218258452595	573	0.5284	58.9644	188.1756	247.14	AOHCBEAZXHZMOR	Hypaphorine	O=C([O-])C(CC1=CNC=2C=CC=CC21)[N+](C)(C)C	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids			
12984543218258452595	574	0.5292	30.9344	188.1756	219.11	CZCIKBSVHDNIDH	Abrine	O=C(O)C(NC)CC1=CNC=2C=CC=CC21	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aminoacids; Dipeptides	Small peptides	Amino acids and Peptides
12984543218258452595	575	0.409	361.0954	188.1756	549.271	KQGQONPKSKUHHT	N_Acetyl_L_tryptophan_ethyl_ester	CCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids and derivatives	Dipeptides	Small peptides	Amino acids and Peptides
