"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","CTR","CVD","QC","ms_level"
"FT5250",528.336812888586,528.332513141772,528.339724951999,28.8714677150349,28.7167323562754,33.6717676283726,8,3,3,2,1
"FT5251",528.369561594642,528.363963052225,528.376121898892,28.983668356983,26.7737318199786,32.9952843297852,6,1,2,3,1
"FT5252",528.411082692656,528.40994144177,528.412001814624,28.7459438540619,28.711081267161,29.0495996324908,10,3,3,4,1
"FT5253",528.41300155707,528.412755643285,528.413587678304,34.9338561967479,34.4095591979108,35.6881566705778,4,3,1,0,1
"FT5254",528.667883391493,528.666652919689,528.669363754104,144.02017097588,142.458354027589,145.047109219405,10,3,3,4,1
"FT5255",528.697210849477,528.696575218252,528.698214822942,155.070415318892,154.595063141859,155.372809607525,5,2,0,3,1
"FT5256",528.731696674498,528.72999785638,528.732890247907,81.1196803553738,78.0962258746333,81.5747629254947,5,0,1,4,1
"FT5257",528.762141814487,528.756019207335,528.767919907131,142.21292770935,138.068874234082,143.286944533298,4,1,3,0,1
"FT5258",528.770897827062,528.770184260057,528.771954641594,161.505722124138,160.958125095185,161.795440988725,10,3,3,4,1
"FT5259",528.770412800478,528.769385594466,528.770950753663,154.595063141859,153.7738726975,155.070415318892,9,3,2,4,1
"FT5260",528.882158893666,528.879813259285,528.884685895916,140.247364841559,139.693767069767,141.977113707642,8,3,2,3,1
"FT5261",528.916705200382,528.913344744123,528.920401815319,167.016635749134,166.327453976268,167.042722205943,5,3,1,1,1
"FT5262",528.941577982038,528.940426985449,528.942515678453,202.227773053618,201.762172749495,202.983585467875,10,3,3,4,1
"FT5263",529.003932686274,529.002903372052,529.004732314766,200.682281004877,200.643939561656,200.775612412135,3,0,0,3,1
"FT5264",529.040483749662,529.04002987817,529.047227302806,169.058841045518,168.81830695449,169.158682839459,5,0,2,3,1
"FT5265",529.070981605968,529.070432469786,529.073857440304,176.377078458156,176.015513420283,176.680243035503,4,1,3,0,1
"FT5266",529.128220251381,529.127891846534,529.130904016349,189.292463530512,189.192119327436,189.774047253378,5,2,3,0,1
"FT5267",529.188228887223,529.185411623109,529.190428606085,26.4880201104073,26.2098734513927,26.7688680765407,8,1,3,4,1
"FT5268",529.205719677747,529.203910763648,529.208700386255,34.478901725714,34.009325521964,35.0331935195468,10,3,3,4,1
"FT5269",529.267118676866,529.266187374175,529.267638387164,143.446337755715,142.813720182077,144.109886638449,6,3,3,0,1
"FT5270",529.327487702858,529.326492455444,529.328208282934,26.3437972671152,26.198937514035,27.333619204774,10,3,3,4,1
"FT5271",529.347977290245,529.335049896761,529.349338463945,31.2267267049799,30.9007871073096,35.1163856544858,10,3,3,4,1
"FT5272",529.372558956687,529.368255935754,529.380112902127,28.7114676742806,28.1517202506432,34.009325521964,11,3,3,4,1
"FT5273",529.413804628704,529.41173381609,529.415300305191,28.7459438540619,28.4555232455263,29.0495996324908,10,3,3,4,1
"FT5274",529.944552946812,529.944207752152,529.946934788312,161.581164666261,161.236019830433,161.794728621051,6,3,3,0,1
"FT5275",530.031413206582,530.02893525106,530.034153418074,167.381893316753,167.042722205943,167.659911479739,10,3,3,4,1
"FT5276",530.129755639669,530.129235535646,530.130179062761,189.559822122015,189.471732234427,189.979448604081,7,3,3,1,1
"FT5277",530.21045603596,530.20886079882,530.214208445594,34.6665728305947,33.843863253912,35.1163856544858,8,2,2,4,1
"FT5278",530.296611756398,530.290847638686,530.298423176038,27.3255536753922,27.0454728440879,33.8196462362283,11,3,3,4,1
"FT5279",530.330235825242,530.32932904607,530.332154559941,26.2142916010138,26.2055282595683,27.3387850554074,7,3,3,1,1
"FT5280",530.415455311879,530.411411673886,530.418333973586,28.7450124297521,28.4314013618418,29.0495996324908,10,3,3,4,1
"FT5281",530.767893133053,530.767099982326,530.768469829086,161.505722124138,160.958125095185,161.795440988725,10,3,3,4,1
"FT5282",530.767595210508,530.766669623009,530.7682773851,154.595063141859,153.7738726975,155.070415318892,9,3,2,4,1
"FT5283",530.78953967311,530.788323989188,530.790921482871,176.552620881679,176.326049498868,178.651700431064,5,0,1,4,1
"FT5284",530.939597511369,530.938582099115,530.941868768286,202.012419063498,201.762172749495,202.334565779376,5,1,1,3,1
"FT5285",531.014299183098,531.01123182619,531.018529742008,167.299853427735,166.880850868747,167.489232064892,9,2,3,4,1
"FT5286",531.132652288265,531.132286015728,531.133449071725,189.527639194869,189.471732234427,189.774047253378,5,2,3,0,1
"FT5287",531.2203255422,531.219610884843,531.221190411403,34.478901725714,34.009325521964,35.0574167729311,10,3,3,4,1
"FT5288",531.260993540212,531.258920856705,531.262580453273,32.690373107343,28.4692745716315,33.3237426696735,11,3,3,4,1
"FT5289",531.347089865366,531.340875745594,531.349549401852,26.4880201104073,26.198937514035,29.2847193155961,8,1,3,3,1
"FT5290",531.37027417478,531.367743435991,531.37165628261,31.4960971028007,30.6689189190873,32.690373107343,7,2,2,3,1
"FT5291",531.387383405613,531.386493450678,531.388609873111,28.1621880160229,27.9086876967903,28.1863809521847,10,3,3,4,1
"FT5292",531.407515102827,531.406278835836,531.409283454744,25.9270284260332,25.9139673744941,25.9399833372181,9,2,3,4,1
"FT5293",531.439800121712,531.434306364624,531.440947590458,30.9570992204961,30.7593366617461,31.1778734457943,5,2,0,3,1
"FT5294",531.942099264144,531.94032420441,531.942726397078,161.515883789933,161.067042480758,161.92915944867,5,2,3,0,1
"FT5295",532.015069469038,532.013531852819,532.017708636962,167.873182404292,167.660473827499,168.121298276444,7,2,3,2,1
"FT5296",532.019394466169,532.018571537235,532.020410879051,193.973565132509,193.675866598671,195.236130098342,6,3,3,0,1
"FT5297",532.072892710622,532.072363198848,532.073237002501,192.305987748645,192.026699187732,192.559979102353,4,1,3,0,1
"FT5298",532.22413567488,532.222427226884,532.22610163255,34.478901725714,34.009325521964,35.0574167729311,10,3,3,4,1
"FT5299",532.264552237801,532.263549955349,532.269270577008,32.9016449210519,32.3471501473469,33.3237426696735,9,2,3,4,1
"FT5300",532.389798417277,532.388136490649,532.391668606209,28.1672660860727,28.1302459421006,28.1946688677283,10,3,3,4,1
"FT5301",532.412360303218,532.411459396909,532.414362413326,25.9269847592703,25.9139799123797,26.2054553017715,4,0,1,3,1
"FT5302",532.623088571585,532.621980307823,532.623824329201,147.768710853697,146.44218236382,147.837556728745,5,0,3,2,1
"FT5303",532.702962689196,532.702139727452,532.703479295178,143.603074184166,142.182369186623,144.488924071118,10,3,3,4,1
"FT5304",532.765529368921,532.763625301862,532.766796988797,161.505722124138,160.958125095185,161.794728621051,10,3,3,4,1
"FT5305",532.764783112311,532.764131050699,532.76563908966,155.049920063307,154.429257432246,155.094729490305,7,2,1,4,1
"FT5306",532.771814365295,532.771644551521,532.773745290194,141.354367364714,140.266374763864,142.81339159783,7,3,2,2,1
"FT5307",532.81632654041,532.816012768602,532.819892076939,144.970922589557,144.752990053295,145.047109219405,4,0,0,4,1
"FT5308",532.895581422553,532.893522508324,532.898374588479,165.647419829839,164.86702058844,165.983895384925,10,3,3,4,1
"FT5309",533.087090645669,533.085638742956,533.088240024746,37.8293731579816,35.2312037740476,38.1663761782874,5,1,0,4,1
"FT5310",533.091405027785,533.09038775461,533.092840437311,152.717913961029,152.581806583848,153.140234799838,4,1,0,3,1
"FT5311",533.160900726828,533.158325180647,533.1659666766,35.5090849716421,34.0254155538673,36.4576025369219,8,2,2,4,1
"FT5312",533.230250710933,533.22715121668,533.231825285481,34.3842630977944,34.009325521964,35.1380839346229,9,2,3,4,1
"FT5313",533.282015342493,533.280560621801,533.282792308511,142.893889083264,139.186259314501,143.37162545734,14,3,3,4,1
"FT5314",533.36649733431,533.365232018857,533.367525074987,28.7246293792676,28.6843089068121,28.7646259878589,10,3,3,4,1
"FT5315",533.410871581536,533.407478850515,533.412766014046,25.9269753558561,25.9139673744941,26.2187097506349,8,2,2,4,1
"FT5316",533.442220385536,533.437451117993,533.442895147869,25.6451256998356,25.6316595513871,25.6570401666853,6,3,3,0,1
"FT5317",533.450896726923,533.447002490191,533.452864020417,31.7320557652994,30.9570992204961,32.4689520512977,3,0,0,3,1
"FT5318",533.706748830197,533.705453887117,533.708103058209,143.603074184166,142.182369186623,144.620959865561,10,3,3,4,1
"FT5319",533.783360289051,533.782285885253,533.784357785948,142.893889083264,138.907175918072,143.372246542015,14,3,3,4,1
"FT5320",533.830713621566,533.829863802647,533.831120906712,144.473928122186,143.651349933942,144.620959865561,7,2,1,4,1
"FT5321",533.909288456839,533.908371070065,533.910030996682,213.843384813182,212.95913632041,214.110789303795,4,0,0,4,1
"FT5322",533.958457772002,533.956751721037,533.95990440528,161.783532710787,161.344037269875,162.063946460126,6,3,3,0,1
"FT5323",534.137687906047,534.137069810581,534.137810373866,186.250415676037,186.123566389308,186.515700575988,5,1,3,1,1
"FT5324",534.16239575116,534.162145104544,534.163595336217,36.2416826449355,36.1659743565306,36.4576025369219,4,0,0,4,1
"FT5325",534.282436886281,534.281964916405,534.283248643451,142.814377350572,138.907175918072,143.557933185138,9,2,3,2,1
"FT5326",534.284769925911,534.283181350132,534.287037283667,25.9313113496434,25.9139799123797,25.9313467297615,3,0,3,0,1
"FT5327",534.311151904506,534.306410862901,534.315941019887,34.3990074617583,33.4521973981557,34.7482953647121,6,1,1,4,1
"FT5328",534.369419624319,534.368675459554,534.370535073784,28.7299253328901,28.6843089068121,29.005990233098,10,3,3,4,1
"FT5329",534.412516361628,534.406064265902,534.414559437203,26.198937514035,25.9139799123797,26.2187097506349,5,0,1,4,1
"FT5330",534.467455594052,534.465767892363,534.471276031245,31.1778734457943,30.9964434646553,31.2358296202471,5,1,0,4,1
"FT5331",534.5717636683,534.569058549053,534.574678974236,147.599137084499,146.925570718222,147.837556728745,8,2,2,4,1
"FT5332",534.700930389628,534.700367804095,534.701743164323,143.742625880129,142.182369186623,144.620959865561,10,3,3,4,1
"FT5333",535.018205392735,535.014640214409,535.019624910385,167.873182404292,167.660473827499,168.121298276444,9,3,3,3,1
"FT5334",535.158193387272,535.157312840623,535.158912764235,36.1981620868483,35.9742819191203,36.4576025369219,4,0,0,4,1
"FT5335",535.371867707358,535.366382130414,535.373494318252,28.7397164761296,28.6843089068121,28.9899185711696,6,2,0,4,1
"FT5336",535.397230751815,535.395831365806,535.401843057178,30.9686369460317,26.2054553017715,31.3292078073754,10,2,3,4,1
"FT5337",535.66757176973,535.666305491115,535.668754074137,25.3568557532701,25.0670331424133,25.3784169469236,7,3,2,2,1
"FT5338",535.704221698585,535.703218447762,535.705237028753,143.742625880129,142.182369186623,144.488924071118,10,3,3,4,1
"FT5339",535.828655550606,535.826619239783,535.829690203016,144.410221079985,143.651349933942,144.488924071118,6,2,0,4,1
"FT5340",536.165481752216,536.164601520049,536.167427660025,25.3584291119156,23.65547666279,25.3825315598318,6,2,1,3,1
"FT5341",536.272256993209,536.26771291974,536.27425598101,34.2259934654594,33.5373311798959,35.0331935195468,5,3,0,2,1
"FT5342",536.321655620036,536.319896603144,536.322609416586,131.642855158149,130.253390597749,131.673956606925,8,2,3,3,1
"FT5343",536.375533096593,536.373857392194,536.377453403164,28.8772722795142,28.6843089068121,29.005990233098,4,0,0,4,1
"FT5344",536.40087443432,536.398541750276,536.403672448587,31.1778734457943,30.95111719729,32.7124198543936,9,3,2,4,1
"FT5345",536.496193982564,536.49481405853,536.49715412698,146.185591185956,144.767534905936,146.985153284388,10,3,3,4,1
"FT5346",536.572068133984,536.571616835658,536.573584698424,147.668403124725,146.72128149848,147.837940564828,10,3,3,4,1
"FT5347",536.698859717101,536.697559740664,536.699363106299,143.742625880129,142.182369186623,144.620959865561,10,3,3,4,1
"FT5348",536.802545157217,536.801836213236,536.803312981855,161.783354618868,161.344037269875,162.074627309948,10,3,3,4,1
"FT5349",536.802297874608,536.801984055031,536.802545484866,154.517964315308,154.256638521179,154.791921819772,6,2,0,4,1
"FT5350",536.865614827076,536.863710858051,536.866371708467,160.235964839822,159.85244513431,160.67753438774,5,2,3,0,1
"FT5351",536.885057690606,536.882705969496,536.88712099752,136.104132716953,134.719437476638,138.058010574305,7,2,3,2,1
"FT5352",536.949847538381,536.947159163169,536.951377267598,26.4929199229342,26.4733029332166,26.7712999482596,7,3,3,1,1
"FT5353",537.096620964866,537.092037296973,537.099096138355,177.171248866165,176.569022052155,177.821882148534,7,1,3,3,1
"FT5354",537.166231735295,537.164408896433,537.167762821639,25.3701877211073,25.3440178499892,25.6397485071355,5,1,0,4,1
"FT5355",537.25332120134,537.251748426392,537.260512083091,34.1267141369574,33.4521973981557,34.5806152468161,6,0,3,3,1
"FT5356",537.282209905287,537.281213181731,537.28238276734,27.0432363347672,26.7669364141584,27.312322295377,5,3,2,0,1
"FT5357",537.306228645438,537.295208470447,537.306231952648,33.4521973981557,29.82984248885,34.0749320027583,3,0,3,0,1
"FT5358",537.341463815645,537.338600619121,537.352492577654,28.4381910827415,25.6505028925356,31.7932924620534,11,3,3,4,1
"FT5359",537.394947474329,537.387727351541,537.396250276367,25.3696936565509,25.3440178499892,29.563448945205,11,3,3,4,1
"FT5360",537.411025016691,537.404820107784,537.413169243906,30.9964434646553,30.9486152859824,31.3292078073754,9,2,3,4,1
"FT5361",537.882938196101,537.879512005424,537.883073112305,30.6783691634556,30.6237100477579,30.7593366617461,3,0,0,3,1
"FT5362",537.949784060806,537.948186800872,537.950365802793,26.4884151411325,26.478603689672,26.771550052928,5,3,2,0,1
"FT5363",538.164718689863,538.163982960691,538.166650051021,25.3440178499892,19.8025095198758,25.6486059441845,5,0,0,3,1
"FT5364",538.323496345239,538.317285961828,538.324468598751,26.4929199229342,26.4884033147258,26.7529712807816,5,2,3,0,1
"FT5365",538.343156779281,538.341215246416,538.345710108129,28.4589040140522,28.4314013618418,28.7167323562754,3,0,3,0,1
"FT5366",538.391137352926,538.387351532832,538.391196162854,34.0254155538673,33.7307618259447,34.0749320027583,3,0,3,0,1
"FT5367",538.398488648852,538.398277372878,538.39972891119,25.364848063556,25.3440178499892,25.3825315598318,10,3,3,4,1
"FT5368",538.494380431071,538.49095122954,538.496353093042,146.403842894664,145.046653732554,146.721613992056,10,3,3,4,1
"FT5369",538.570616520618,538.569810833168,538.572388778129,147.829678295704,146.72128149848,148.046260395345,10,3,3,4,1
"FT5370",538.697781011895,538.695718519792,538.69891848293,143.651349933942,142.182369186623,144.620959865561,9,3,3,3,1
"FT5371",538.726158966449,538.725749121941,538.726567442507,154.535396760989,154.257347624391,154.791921819772,3,0,0,3,1
"FT5372",538.798865940174,538.798225689547,538.799401084268,154.40979993347,153.582926655597,154.536475143616,8,2,2,4,1
"FT5373",538.799450821513,538.799002295803,538.800819931701,161.783354618868,161.344037269875,162.074627309948,10,3,3,4,1
"FT5374",538.85369834748,538.852420826934,538.854135534167,153.419326778068,152.581806583848,153.7738726975,7,3,2,2,1
"FT5375",538.932810475452,538.930311806326,538.933208093575,197.308873008904,196.901046047856,197.569193059793,5,1,0,4,1
"FT5376",538.953228732977,538.951942191758,538.953743379805,167.586753091185,167.381068652167,167.767390463656,6,2,3,1,1
"FT5377",538.950004195927,538.947209070012,538.954665205087,26.7609196786611,26.4733029332166,26.7737318199786,5,2,3,0,1
"FT5378",539.093326041929,539.086444740371,539.094794931486,180.849927534111,180.803465682546,181.138153750221,5,3,2,0,1
"FT5379",539.142195864282,539.141572325301,539.142630125968,175.365821469248,175.185186179705,175.769498024272,5,2,3,0,1
"FT5380",539.26938856124,539.268129319565,539.272570163336,34.1211155803605,33.5610064856041,34.4633979139619,8,2,2,4,1
"FT5381",539.297011978829,539.295482201952,539.297452611931,27.3255536753922,27.0454728440879,32.9065728804412,11,3,3,4,1
"FT5382",539.369912827316,539.368721026807,539.374769105687,30.6783691634556,30.4245566816048,33.843863253912,9,3,2,4,1
"FT5383",539.397387151401,539.396381241242,539.398768423859,25.364848063556,25.3440178499892,25.3825315598318,10,3,3,4,1
"FT5384",539.416082572302,539.413369776766,539.418498482299,33.9179419657449,33.4521973981557,34.5806152468161,10,3,3,4,1
"FT5385",539.430457701739,539.427988605242,539.433245759481,31.228318232988,30.9570992204961,31.3292078073754,7,2,1,4,1
"FT5386",539.816765742851,539.815220596137,539.818116673144,208.075032115788,207.819781896382,208.251941574437,4,0,0,4,1
"FT5387",539.973354697801,539.973000250372,539.977244932364,161.918141630324,161.344037269875,163.749616592235,6,3,3,0,1
