"","MS_QC_POOL_1_POS.mzML","MS_A_POS.mzML","MS_B_POS.mzML","MS_QC_POOL_2_POS.mzML","MS_C_POS.mzML","MS_D_POS.mzML","MS_QC_POOL_3_POS.mzML","MS_E_POS.mzML","MS_F_POS.mzML","MS_QC_POOL_4_POS.mzML"
"FT8646",3750.29231118881,16.0042951406491,NA,3796.50615734266,NA,NA,3980.87377972028,NA,NA,4019.61510839161
"FT8647",322.865758741259,602.014688811186,487.034575910234,283.301412587413,551.458132867131,536.477653846154,249.389580419581,451.511486865606,458.534223776224,200.15820197222
"FT8648",288.481772727272,374.605300699298,269.72959090909,242.716342657342,269.182646853147,400.971451048949,226.269650349647,224.073919907801,385.523695804196,226.21924825175
"FT8649",1106.80730769231,NA,NA,1056.09759440559,NA,15.6687154933089,1045.51217832168,NA,NA,1034.63247902098
"FT8650",757.70514335664,1376.54405244755,1059.34706643357,792.944989510486,2088.98518531468,1714.52458741259,748.7829965035,1014.20532167832,1354.2594965035,662.337545454543
"FT8651",314.361786713288,340.76012937063,228.237911120474,274.175694928933,325.881587413026,419.479101398601,324.256206293707,265.983902097901,375.595783216785,246.910122377622
"FT8652",230.684548951049,259.724660723579,191.565041958039,407.104898601398,215.855454938918,316.374578023483,419.05600357625,291.872802218315,216.986944487923,356.488835664334
"FT8653",489.523384615382,497.774045454543,452.921706293703,536.216863636361,415.656346153846,504.083338739427,560.055755244752,509.602392433245,55.6454798264813,534.68463986014
"FT8654",670.680881118879,650.314531468535,738.838646177683,694.820234265738,699.30634615385,635.594517482515,625.452965034963,777.41301398601,569.212027972032,498.679657342656
"FT8655",217.604066433566,373.59920979021,299.037923076924,293.642947552446,368.87832167832,375.830559440557,160.383377622379,176.501477105972,405.295625874126,271.793475524476
"FT8656",705.222251748249,1378.58745104894,1088.65734965035,829.12686713287,2195.00908741258,1745.63829020979,825.26053846154,1101.66954545455,1440.16645804196,820.124076923079
"FT8657",350.650321678321,63.1129791767394,229.799097902098,266.155594405595,167.608712066996,240.424510489511,298.216855739288,190.90818881119,293.724241258741,328.428849650349
"FT8658",298.573573426573,395.946524475525,354.12448951049,222.466405594405,477.091951048951,433.564048951049,302.45908741259,281.557527340784,514.124160839161,389.337020979022
"FT8659",211.538665398174,406.274727272729,483.019237762235,331.782377622377,471.687870629371,573.219157342657,396.189755244755,274.660243859774,467.210863636363,384.700027972027
"FT8660",734.761132867132,558.077391608391,610.646779720276,720.860884615388,512.175388111887,645.273315594458,705.883332167832,603.86851048951,42.6093842542951,656.590730769231
"FT8661",1942.95404895105,NA,242.78527972028,2455.8536013986,11.8311695795611,108.240233027803,2346.60201398601,46.1820600278873,13.6432864317363,2217.19836713287
"FT8662",555.10952097902,383.848474510709,564.645923076922,661.77109090909,475.327227272727,615.249954545454,574.00347902098,605.034587412587,611.292576923077,376.614524447778
"FT8663",252.100888111887,328.720856643357,276.005139860139,293.445241258742,315.108388111887,222.905066433566,228.816419580416,208.050482384362,291.81383916084,251.718807692309
"FT8664",1016.80251848992,NA,39.344770090597,1562.0666958042,10.4132846010196,27.0985410100026,1495.34797552447,31.345450177771,NA,1581.98462937063
"FT8665",146.51206993007,107.395237059727,91.5272456635005,132.051870629369,82.2259127250785,151.186132867133,136.154601398602,137.48163986014,176.990381118881,118.709947246047
"FT8666",984.24208741259,1265.70853846154,1157.04096503497,1128.8831013986,1362.98556293706,1277.67464685314,963.155016166221,931.675300699296,1484.11741258741,950.264244755247
"FT8667",476.242269230768,953.709472027966,799.322968531469,560.627737762242,1458.76288111889,1298.92612237762,540.482506993011,693.810891608393,904.573604895105,537.444723776228
"FT8668",224.533216783214,338.704374125874,318.806601398601,435.203905594407,381.404055944055,391.664947552447,320.466185753038,350.282874125875,339.322436476647,377.267506993006
"FT8669",260.629248251751,385.838139860139,281.384832167833,237.514195804195,417.83144055944,419.892073426573,332.948734268121,293.63513688031,378.790625874125,284.147842657342
"FT8670",251.339003496503,331.698482517484,167.98629020979,216.909493006993,336.140695804197,373.550758741256,331.778800699302,40.9104122760648,345.883258741259,199.803996503497
"FT8671",266.541683910209,377.839164335664,302.244146853143,248.393041655713,389.132811188812,405.228314685314,260.673797202799,16.1009937176957,345.39322027972,327.281632867133
"FT8672",1134.35351748251,1078.11973426573,946.085423076926,1179.49331118881,842.561465034967,1061.3510534751,1205.86043706294,1056.47473653619,NA,1162.54682517483
"FT8673",301.985958041958,456.390996503497,682.995902097902,301.677041958042,255.707271581847,229.791618881119,205.810815157087,300.825734265734,352.965241258742,332.898702797203
"FT8674",379.870801434328,47.3213853847642,64.8962346929802,571.035283216783,6.86458524843419,2.81707036138573,364.432856643356,27.1151117313151,NA,526.573479020979
"FT8675",681.239958041958,860.850597902104,774.494244755243,834.061395104893,647.285853146852,865.459625874125,766.519675814163,130.923083543027,846.368937062937,788.753361311644
"FT8676",1723.41389160838,2309.3590909091,2461.00627468447,1936.56631468533,2256.35722027973,1946.49682867134,2343.76876124677,2946.2204895105,1789.10245804196,1686.3003881119
"FT8677",243.311087412586,227.778461538463,222.174398601398,76.1987157381975,256.637727272727,199.463213286713,171.619468531469,99.8943631354703,157.344618881119,200.412398601398
"FT8678",423.879041958046,371.577141697396,302.596636363637,436.755965034965,215.07062937063,261.624608391609,437.167048954531,401.411737762237,316.074125954422,395.97644055944
"FT8679",340.058076923077,NA,NA,408.14123076923,NA,NA,483.755108391608,NA,NA,447.994332167832
"FT8680",1459.69158041958,51.1615075197927,202.451147070706,1411.77316783217,40.6199920415145,255.045763056449,1258.68411188811,116.097999686977,125.590128219211,966.336335664335
"FT8681",486.702818181818,568.071314685319,521.808677975763,452.861548951052,548.042171328678,600.305895104898,641.570580419583,455.856409090909,514.429825174824,546.013405594404
"FT8682",170.428027972026,372.575807816351,366.591041958041,358.109181818181,1265.36255244755,655.322874125878,273.057755244756,360.054052447555,424.644178321677,172.432080419578
"FT8683",323.65886013986,328.425597902097,354.340405594405,296.662520979021,242.980384615386,363.690157342657,401.18996853147,230.401321678322,415.030059440559,344.074961538461
"FT8684",305.08459417306,430.661538461538,342.859783216783,357.175279720281,225.965937062934,258.073699300699,344.862534965035,317.360777544867,464.562314685314,201.008118881116
"FT8685",1080.8833951049,1008.72287412587,1017.11953846154,1138.66240909091,775.764377622377,1028.13629342339,1175.18832167832,972.460480464817,43.3971540521359,1195.57353146854
"FT8686",666.677979020979,40.4632059807416,348.490185314685,746.379629370629,14.977999435929,393.355856643357,870.837367132867,330.232919580419,45.4454014193102,491.005531468531
"FT8687",3075.89695804196,NA,NA,3371.5316013986,NA,NA,3313.73958041958,10.1281048361359,NA,3058.39962587412
"FT8688",391.003085159722,415.457664335664,446.59543006993,442.500350862873,381.113349650345,431.898178321678,289.948782094535,397.989923076918,453.631823166348,359.725108977578
"FT8689",88.1184213831811,2.30279264132932,1.92845845756014,251.091870629371,NA,NA,167.998646853148,NA,4497.6581958042,170.818562937063
"FT8690",213.740013986014,191.620512731412,287.039297202796,246.948167832168,86.9979230769232,325.077923076921,245.187020979022,155.069066045576,259.523653846156,223.25137762238
"FT8691",15537.1406013986,2395.92615734266,5893.68704895105,12855.6377832168,514.225325349434,4508.90794405595,14343.708020979,4375.61358041958,3295.27558007913,14208.939965035
"FT8692",1650.36239160839,NA,14.2115385527247,1581.42565384615,NA,NA,1615.48544055944,NA,NA,1715.87243706294
"FT8693",514.803776223776,927.013919580415,855.927451048953,880.213458041959,729.500592887972,1181.5741048951,568.549972027972,348.883646853149,1145.2537027972,691.153562937066
"FT8694",175.968832303933,193.499068049207,149.435891162184,385.965608391609,316.07783322403,343.56833916084,332.720506993005,218.525523238217,310.949402097901,403.407335664335
"FT8695",347.74520979021,413.690339160843,354.920707962338,487.173020979023,332.369968531469,286.068650349651,383.066530452151,509.85494055944,154.497700736541,345.562311188812
"FT8696",675.339335664336,521.513758741258,552.249933566434,722.781041958041,485.454797202797,591.91798092967,754.717437062939,630.361531544196,28.8308199753083,709.201090909092
"FT8697",9141.62327622377,1429.37065384615,3522.0907972028,7237.62354545454,400.568234265734,2627.41291258741,8473.9805034965,2445.99234965035,1903.14010066932,8732.40604195804
"FT8698",122.973965034966,50.4974100655863,115.44546264053,161.388374182391,174.98893006993,153.125645497217,141.854265734267,82.1463260773168,152.043001636913,160.558250778917
"FT8699",14928.5515279721,17803.9401608392,15300.9564372926,15697.80493007,18482.5062062937,18252.6993041957,15453.6548662976,12946.3088811188,17337.7136013986,15034.2561083916
"FT8700",5180.01350349652,5680.54763286715,4894.9835236352,4820.46802447555,5959.4978811189,6230.50833566433,4980.55120784605,4434.02668531467,5697.79393006994,4987.53179370628
"FT8701",181.548893863354,954.489729181972,1791.26161888112,538.067433566434,1209.35899300699,1192.25187062937,575.955178321679,738.783220279721,1629.89036013986,203.666301859922
"FT8702",3535.54523076923,311.231653846154,1070.36561538462,3227.53996153846,NA,897.442520979022,3500.56975174825,782.595325174825,643.380298061275,3429.28037412587
"FT8703",2595.85241958041,2943.76606993008,2664.2725141616,2556.47667482518,3108.39493006994,2856.76879720279,2563.34950338349,2087.59766433566,2916.43415034966,2603.10706993007
"FT8704",1086.44648601399,1647.37598601398,1337.21936013986,1119.95997902098,2188.64476573426,1980.70099300699,1084.44210839161,1150.12059440559,1400.10459440559,656.707793706292
"FT8705",116.549096379144,204.440727060359,59.7313501734607,280.451905594402,291.3768041958,NA,306.394027972029,65.755305189619,397.988297202798,300.857601398602
"FT8706",199.585479020979,81.3420235619997,100.966211141614,198.200559440559,17.3808350538229,52.4457114931709,163.709916083916,22.2174959455904,56.2508053837206,184.684667832168
"FT8707",2085.63946153847,3184.95831818183,3117.02876451643,1967.95739160839,3094.37176573428,2970.95881468533,1612.49243231344,2967.07980419582,2757.7520874126,1568.07137412587
"FT8708",208.347639860137,257.693895104894,169.486471491749,152.423423076921,236.472335664336,NA,205.360909090909,199.898947552448,139.427335277843,191.495779720281
"FT8709",324.910783216782,185.46216083916,218.637146853146,152.001373972612,132.90837895652,139.287091126322,310.379695804195,252.777576923076,74.5208768935705,205.518944055943
"FT8710",109.232904517315,561.148993006993,881.414003496504,291.351176621261,711.173174164033,585.692538461538,85.0079288762079,408.7336993007,785.068930069931,188.86544055944
"FT8711",832.819227272727,26.1662284184742,249.695170578273,1057.69745454545,51.6319339585859,82.8060490104639,1130.43516083916,NA,135.989737762238,881.605206293706
"FT8712",502.422744755247,1143.31110839161,1010.14909090909,635.263814685318,1432.13886713287,1033.46672727273,644.168086071334,1101.19153846154,981.797097902103,584.255916083915
"FT8713",185.266730769231,136.705091136895,207.235541958041,220.277979020978,317.148534965033,234.127825174825,191.132884615385,29.8841879794088,99.7816752305915,5.9229646358861
"FT8714",222.062538461539,443.068258741259,383.153821678321,94.9670967881753,234.684524475525,188.57213286713,268.390783378364,406.277455773325,480.186965034964,54.7001742307112
"FT8715",5952.61653146853,NA,42.0766214743896,6096.32494405595,142.197975524475,12.003540572259,6355.53252797203,NA,181.53534965035,6631.23135314686
"FT8716",187941.052426574,152656.799423077,161997.82412937,178137.507221055,170799.676132867,142544.73577972,182984.272416084,170411.662248252,144625.785015501,185823.171881118
"FT8717",213401.268871427,385879.643805652,342663.282020979,116206.345866232,702497.584602199,381139.083986014,128986.015700028,256029.383706293,545634.39254895,197020.781082262
"FT8718",234661.819468531,43585.2401506869,122596.370057907,230374.021625874,30307.0496435414,105381.020971697,217299.878066434,4361.70696307899,14958.9344948588,213391.843447553
"FT8719",346.310863636368,708.458066433573,763.163202797202,473.589818181824,724.706076923077,655.092325174825,431.76081637225,966.708335664333,670.716650349646,393.268059440559
"FT8720",561.387020979025,1551.79377272728,1262.74196853147,1089.73172727273,2145.7503041958,1854.37187412587,994.818723776223,1153.50176223776,1390.3048006993,618.520888111887
"FT8721",200.62376223776,243.652846153848,229.330846153846,254.944216783217,203.408884615384,222.681346153846,201.291020979022,199.519793706293,190.567405594403,330.729136363634
"FT8722",309.086475524475,393.515192307695,280.713930405802,180.35790445635,269.869208651045,407.123758741259,302.309832167832,270.460583916086,398.50695104895,244.499601398602
"FT8723",147.192129510037,259.644293706294,325.067517482517,93.6872649275596,207.134412587413,280.116975524475,171.548229949796,387.6253006993,241.100874125875,155.414706293706
"FT8724",331.270227272727,323.493752911849,429.029811188809,329.299342657342,353.787283216784,427.146073426573,352.751224588396,322.95193006993,407.487341856317,406.1323006993
"FT8725",664.758472027971,477.787174825175,524.73624125874,660.516891608392,325.375458041959,478.475038844324,646.435846153842,443.77323776224,NA,629.500741258743
"FT8726",3169.57364685315,NA,NA,3057.81203496504,NA,41.1470409956926,3247.08914685315,NA,21.5940448159151,2987.31705944056
"FT8727",96787.5661258744,80626.5851013985,84802.462972028,92773.7033185576,85992.5898251747,75481.597479021,93924.4011398601,88009.7208041958,77791.4734614282,93207.2059510488
"FT8728",107163.982698218,218750.183403189,194231.508041958,33463.1255673679,376774.386524475,217758.302055944,37035.1514229366,147195.980874126,299899.561573426,104925.946120168
"FT8729",132113.094220279,26914.0626712367,92108.6682588357,129286.311744755,4570.43053611944,32480.5635554664,122203.052916084,54870.1631185933,17445.7793224419,120037.811307692
"FT8730",800.781702797202,990.849314685314,914.959688811186,896.874115384612,829.218891608399,1025.67846503496,782.47761188811,1029.84688111889,1067.24979020979,515.437901986993
"FT8731",285.650275775414,303.194163442754,529.889566320809,264.392939927348,321.061688811191,551.300748251751,287.207502088193,562.339783216782,387.655541958046,346.353150071622
"FT8732",796.013664335662,1077.48791958042,948.128768431089,645.482758741263,1223.82504545455,1223.33923426573,761.207328175729,872.795244755244,1269.18888461538,707.752296893562
"FT8733",1671.79336363636,NA,11.0586436383535,1712.23893356643,24.2262911629977,43.4543549248375,2063.36303496504,NA,14.7955217967165,1340.79595804196
"FT8734",38671.6306993007,33000.5102097902,34595.7788811189,37892.9000156693,34641.8112797203,29268.1412097902,37570.6063006993,34645.11343007,30551.3820784718,37664.0478881119
"FT8735",42785.9790978149,88069.8621139751,80013.0878391608,25230.3865168876,152567.759727273,86681.9656573425,16181.1303443067,58705.984006993,123386.859996503,35214.72458141
"FT8736",55863.8431993006,7789.1283667253,35643.3652149461,54647.8203986014,5131.67566739392,14225.1772779636,49901.7075,2306.9748766805,2231.81222411027,50241.2781398602
"FT8737",213.294524475524,41.6532964411418,171.739441868107,133.326126304719,11.1569307700248,69.5080001384237,265.440196842311,22.6769439518294,22.246285839668,207.313909090909
"FT8738",381.893769230772,1108.88972727273,866.794143356642,412.935933566436,1550.94506643356,1377.22139160839,634.365681818183,768.574437062936,950.592671328675,673.772968531469
"FT8739",279.712783216783,239.434027972028,214.222315934169,296.651139860139,230.196461538462,239.829440559441,353.632499999998,289.490790209789,275.613629370629,339.869150349649
"FT8740",895.208569930069,630.671045454545,636.83050699301,931.853496503496,505.27973076923,784.098623973164,932.8882027972,682.729258741259,NA,897.535846153845
"FT8741",476.742656559992,NA,NA,728.008227272727,NA,NA,578.354318181818,12.7569404968297,NA,747.09729020979
"FT8742",11501.7808531469,9081.41813286714,9698.04130069931,11096.9089117251,9501.53360139859,9179.22616783215,11275.8422307692,10542.4039090909,8621.14437450641,11412.5174370629
"FT8743",7294.56339018112,24713.8434125874,24598.9194755244,5897.40783250612,45689.3957412587,25323.2707867133,7893.11742463458,18892.3100559441,35655.3597482517,10068.1688513713
"FT8744",16606.7043356643,394.882825209889,7636.01142120225,16584.3693776224,483.247141536325,2092.93007525916,14948.6206678322,724.43927219849,1321.29022545738,15157.2268216784
"FT8745",118.711952199492,781.722881118881,178.622758741259,253.451229058886,265.249332167832,204.945010489511,132.190022128494,139.8598782842,151.781202797203,333.049258741259
"FT8746",890.96471328671,1147.96370979021,924.145227272726,950.801758741257,833.984979020985,1024.71684254579,850.424517482517,902.407615384603,1265.86002211525,802.408576806308
"FT8747",175.027625874128,324.884769230773,395.321213286713,219.996052447553,352.862486013988,418.014839160839,212.534653200346,388.1833006993,378.381230769231,203.122405594405
"FT8748",388.78403457426,310.744867132867,252.887487673771,518.079587412587,189.757867213798,301.323251748251,793.997255244755,241.59644055944,456.998548110791,770.67344055944
"FT8749",2907.38323426573,1695.68944110493,2355.37978321678,2876.86424682414,2132.80704545454,1960.48909160188,2981.47269230769,2356.90485314685,1861.12164827588,2694.15862237762
"FT8750",3788.21192307692,126.228299904651,285.008908374052,4008.55428671328,NA,121.839028856512,3583.97872027972,369.878484805813,93.3328073438381,3870.57838111888
"FT8751",593.854426573429,896.009800699304,284.877860139856,430.599430069929,878.022666049605,640.311993166645,448.044409090912,614.87016985409,625.038367132868,504.558818181817
"FT8752",816.970206293706,636.20487062937,606.270902097902,791.809804195804,486.692737762238,630.664151142341,869.545122377623,617.498863636364,8.65633976173317,790.487968531463
"FT8753",885.407150349651,902.147551285879,1152.53697406016,813.9333986014,549.566543026916,1310.95076223776,343.803115384616,610.651653908671,1112.90791258742,618.379762237764
"FT8754",576.183776223777,399.916368790208,361.52650799135,651.51193528315,205.943562399016,239.769881808896,404.990367738372,245.778033514791,285.181074539216,642.363681818181
"FT8755",199.066174825176,353.889062937063,303.931153846154,269.658377622379,96.2037980959553,372.534912587412,307.562558781712,379.801919580419,292.343764819943,252.841311188811
"FT8756",308.482951048951,16.3015420146684,NA,326.559419580419,NA,NA,274.487223776224,NA,NA,79.0330940024496
"FT8757",736.768925085075,3294.16112937062,3591.04745923606,3350.82186713286,4069.81299650349,4391.47690909091,3425.50346853149,3501.70136013988,4313.8836923077,3465.34746503499
"FT8758",743.219255244754,1390.03945804196,1211.50449650349,1071.23773426574,1813.52601398601,1549.98872727273,891.886909090912,950.890856643357,1357.4188951049,1043.33936013986
"FT8759",364.620600577433,482.17118181818,356.885874125874,416.454650349652,354.962790209789,424.173048510187,378.044349650349,395.297881806137,600.010961538461,318.437202797201
"FT8760",379.020524475525,305.297213286713,248.73467832168,424.414930069931,241.8903986014,274.791841021703,458.440573426573,341.132129370628,11.7865449282529,380.542993006991
"FT8761",111.100485088028,224.477611888112,194.738423076923,46.2699009793575,167.033853146854,158.043744755243,116.58784114264,189.425716783214,96.4487848446539,96.73923786195
"FT8762",750.122391608389,661.937255244756,602.918640032807,564.239129370631,768.155937062936,624.327206343443,693.612209790209,635.912538461538,592.0387084707,661.59939860139
"FT8763",146.573202797204,103.471204325872,224.215846153843,250.880832167832,109.186599246595,126.575006819694,213.847321678319,188.853409090909,291.733846153847,91.7876756587778
"FT8764",302.736786713283,306.206402097898,240.077403605116,354.039293706294,235.492583916085,196.386083916085,279.956404855376,368.157409090912,229.35751048951,300.906702797203
"FT8765",453.255986013986,NA,NA,336.682780808312,NA,67.6380576958607,492.328342657342,71.1942751732978,NA,475.958716783217
"FT8766",453.676437062936,488.788164335663,234.732681588444,364.897856643356,497.028744755245,568.488513986017,520.688465034969,408.36365034965,366.012230769232,559.590430069933
"FT8767",1156.56523426573,1574.10109090909,1322.45089510489,1169.79367132867,2255.63728321678,1976.62882867132,1135.84054195804,1216.33041608392,1560.4935,1129.48402447553
"FT8768",2082.03196308158,2777.36760839162,2395.66113986014,2313.62440909091,2871.36948863191,2820.38116142852,2227.39845104895,2485.08491701402,3064.18351048951,2200.96791608392
"FT8769",474.375646854656,234.419181818183,451.809933566431,212.807387614564,244.732101398602,530.186821678323,497.264496503496,410.674993006993,357.628409425742,505.534017482518
"FT8770",657.136374125875,NA,21.0700063206954,656.571220279721,NA,27.7712545235297,778.729646853148,NA,NA,321.070350587392
"FT8771",NA,NA,NA,186.054304195804,NA,NA,228.618388111888,NA,NA,225.33834965035
"FT8772",NA,163.771048951049,33.8126595993616,NA,121.571374840676,158.433954545452,NA,25.4960633336255,118.426720279721,NA
"FT8773",549.568216783216,2.72509126632405,NA,774.853237762237,NA,9.25851880078819,387.839590909091,NA,NA,386.667335664335
"FT8774",515.820272727275,626.750087412587,610.313800699293,578.324727272726,617.730713286714,629.17589160839,478.702867132861,602.600653846153,567.695412587415,520.090143356636
"FT8775",980.743531468534,1387.61495454545,1110.08441958042,1021.59622027972,1981.9425104895,1713.2616083916,1001.21588811189,1061.06398951049,1361.55024125874,1037.49044055944
"FT8776",143.32503146853,133.494173977564,140.922616450584,132.368916083914,172.446388111888,132.659429264409,155.78247902098,191.685031468532,148.73206485097,179.523493006993
"FT8777",5414.17994742811,6951.16175874126,5961.37836713288,5769.00851748251,7246.90699441799,7069.54088524519,5495.62493706293,6336.73077684493,7345.54126573427,5519.97657164871
"FT8778",461.773615384614,290.836688811189,502.659797202795,451.070705494443,398.451020979022,572.346713286711,563.849895104896,376.600573426572,443.484234074132,635.0491993007
"FT8779",494.110625874127,343.437944055943,348.194926573428,510.345629370632,313.330657342658,355.5149959562,519.218674825175,404.528863636367,NA,480.753419580419
"FT8780",1308.90118531469,1862.06323426573,1630.2009020979,1257.11644405594,1564.7093916084,1741.18697202798,1426.44314470931,1628.63746153846,1670.82141608391,1276.80847373843
"FT8781",461.496985593174,660.475269230769,551.301073426574,568.504122377624,767.816242909187,761.106946013152,503.632720279719,630.330684600927,383.158699300698,484.588531468529
"FT8782",1675.47564335664,1065.79073076923,1982.50994055944,1593.99398601399,465.996660839161,1645.60670979021,1019.69622377622,1497.44632867133,1587.4066370097,1164.69948251748
"FT8783",866.169482517482,3687.09003146853,160.525601913519,911.545678321678,10.7955771903802,39.8582485280302,1165.05522377622,2.33778400401271,NA,966.184153846153
"FT8784",1085.60818531468,NA,NA,802.091181818181,19.8733313501847,NA,862.905377622377,NA,NA,811.154454545454
"FT8785",277.209912587413,408.047905594406,436.733853146852,346.511496503496,413.46174125874,453.389958041958,297.286856643356,477.409117943948,442.135657342657,247.362000811649
"FT8786",1159.38059790209,1224.24191958042,1577.28564695969,1023.14925524475,1225.89998601399,1274.42354895105,956.205513986011,1475.47003846154,1249.44654545455,1033.01115734265
"FT8787",276.805572952562,341.580220279723,284.002753670365,249.906283216785,232.575211288245,365.732255244757,120.841271201141,274.812723776225,285.449192307693,259.821839160841
"FT8788",685.457150349653,688.217234265736,438.872853146854,564.006629370628,1136.2288006993,1274.20308041958,533.033402097906,599.459790209787,972.847961538464,568.133097902097
"FT8789",897.119297202797,3752.32237762238,238.119671328671,1085.55127972028,NA,NA,1017.73737062937,NA,NA,68.192934720166
"FT8790",136.179639860138,164.463671328669,82.2079084649155,NA,110.829289183879,NA,159.715793706295,280.398251748252,90.4882486268028,191.192716783217
"FT8791",9051.73064788025,11880.6007447552,10125.0169825175,9849.95419930072,12100.3085330897,12049.1981381558,9335.24699999998,10813.2594132737,12869.9474265734,9377.78502929192
"FT8792",728.185050392854,690.531275009867,837.878843949584,382.000426573427,815.654874125871,782.384848983375,730.451265734268,883.207977533955,357.401601398597,568.908965034963
"FT8793",187.349327155422,182.841251748251,321.588146853146,173.821264963098,187.622622377622,283.343360139861,201.18663986014,144.376105867797,177.044567767381,177.649835664337
"FT8794",661.318772727274,403.432699300698,446.204895104894,646.714195804198,355.51883916084,443.764183606367,642.656339160839,532.255258741261,NA,671.831349650349
"FT8795",937.303426573426,608.973104895105,1097.12197552447,625.614902097902,217.457549720028,1010.02097202797,712.703223776223,853.960143356643,781.798321678321,956.442566433566
"FT8796",611.412241258741,2147.72574125874,41.3314869365521,682.886968531468,NA,104.715203125138,454.425431036187,NA,NA,635.427702797203
"FT8797",853.090625874123,1287.62337062937,1105.9946958042,957.611895104893,948.689097902097,1166.55102797204,877.896587412587,1169.55076573427,1188.27205594405,845.572641291376
"FT8798",158.807149403831,240.046332167831,207.073558651147,175.866902097903,430.402374125874,368.136272727274,140.680059440558,101.637429667574,242.361576923076,220.225625874127
"FT8799",905.202005415887,1303.84601748251,1072.16058041958,901.49907692308,1355.57810085999,1345.70919323045,954.80466083916,1171.78656486434,812.555307692305,948.458223776224
"FT8800",1709.9962027972,20.5571204317207,28.8816078594601,1564.23268531469,NA,NA,1805.94391258741,15.9840583151578,22.5233434426387,1846.56507692308
"FT8801",281.870968531468,NA,77.7300616935828,248.057315605565,NA,6.33969571387608,320.509216783216,26.2854444023997,13.0229908756754,334.747646853146
"FT8802",493.494744755245,509.352220279721,792.077748251748,568.632566433565,726.597618881118,494.547010489511,512.552590909091,801.582608391608,540.97417132867,521.15379020979
"FT8803",486.930765734267,518.92406643357,555.46070979021,357.309902097905,688.737697336798,573.931242421773,366.709405594408,457.771786020267,373.763423076918,339.945241258744
"FT8804",454.888588941163,1833.63027272727,93.9573739671316,482.983143356643,NA,NA,531.480041958042,9.9118604756836,NA,544.922118881119
"FT8805",701.68142307692,836.278762237759,847.021237762239,637.819038461536,1347.25132867133,1123.08783566433,723.405052447555,674.519895104892,1077.31297552447,741.565741258744
"FT8806",9141.34634570328,11826.8929195804,10173.6280174825,10000.9097832168,12413.719783385,12094.0282670363,9514.20176223775,10821.9067005409,12538.4807937063,9314.51719027133
"FT8807",493.031695804196,335.13883216783,338.894276223777,472.004265734267,223.929692307693,392.617852521502,481.605052447554,384.173895104896,NA,505.820821678322
"FT8808",204.511552447552,16.9545840964691,78.5829426080123,356.189674825175,17.5361418578118,37.9366652426214,301.978153846154,94.1910029516401,25.7861194619251,138.351723277843
"FT8809",717.199416083917,NA,NA,904.98104895105,NA,25.4882707770401,803.720958041958,NA,NA,998.264276223777
"FT8810",726.654849650349,2019.41695804196,27.2941936817179,768.024566433566,NA,32.8575382005802,828.114923076923,NA,NA,822.402576923076
"FT8811",203.128583916084,205.088412587412,257.418472027971,135.00640909091,185.373062937064,199.572472027969,141.05205944056,210.358846153843,219.853625874127,121.315311708763
"FT8812",50.3161333476398,196.149383399906,216.563832167831,125.953216783218,199.920734265734,326.919062937061,193.038734265735,126.577240691992,324.348230769232,229.248576923078
"FT8813",715.177388698909,1172.76967132867,985.512545454547,916.08056643357,1207.91551003726,1132.74818536484,919.239639860137,1019.69817908013,670.856800699299,809.68433916084
"FT8814",1102.30818881119,17.7447817898632,NA,1342.54377272727,14.1055305133793,NA,1027.96541958042,25.0883617615778,63.4074372772349,1285.99424475524
"FT8815",952.556732489178,1484.40356643357,1381.28770279721,860.370965034967,1407.77644405595,1515.44898251749,774.490017482523,389.209227206048,1464.77304269304,868.194842574234
"FT8816",234.107339160839,397.104472027972,28.5820008021537,350.155730769231,12.2828698422857,2.70715567176673,323.399695804196,20.3764405401797,3.47441670445251,269.090947552447
"FT8817",167.064094405595,262.675573426574,245.261486013986,143.738653846155,251.957179757144,169.035367371583,150.86225874126,346.93378236587,189.053492625983,156.361615384616
"FT8818",225.076258741259,10.9056976965654,38.3107113928238,146.850749384432,36.4477405710091,NA,174.574332167833,110.849035681685,10.3082185810156,170.347059440557
"FT8819",450.910499999994,548.756255244757,469.146929855688,452.60293269675,719.485720279721,547.051363636366,332.344279720281,392.060360139863,415.555216783211,378.530811188813
"FT8820",1221.76213636364,1726.3872902098,1516.03722377623,1287.28323776223,2374.12025874125,2011.28596153846,1246.4155909091,1421.80611188811,1871.62337412588,1335.79932167832
"FT8821",7169.23371159843,9225.45919930071,7950.27279020977,7928.92603846152,9920.47719181656,9414.73954963486,7436.5811118881,8390.22114916245,9683.57654895104,7420.43452768956
"FT8822",256.430916083917,NA,130.559520861998,185.457283216783,11.3697776890912,110.704617133385,249.756377622378,94.0463691986283,NA,199.990972027971
"FT8823",557.985692307693,178.116136363637,131.130095123268,309.733573426573,250.002349394329,271.850055944056,574.882426573426,241.30670979021,380.44348951049,257.148576923077
"FT8824",377.462685757228,905.382314685314,737.052965034964,587.577576923074,772.309069930071,855.257590909094,488.095867132869,830.567391608394,502.875362963672,562.494516870912
"FT8825",138.399497624012,215.360034965036,267.911213286714,214.734073426574,176.515748872083,286.780132867129,162.986402097903,180.054503496501,239.059765103021,172.611251748252
"FT8826",1968.20452447552,1333.09549300699,1274.67718531468,1873.08989901226,115.770795381851,418.895087412588,1529.24127272727,261.106604895105,260.749475527589,1561.3730979021
